"","section","id","id_attack","acc"
"8978",4,25,66,1
"8979",5,25,66,0.5
"8980",6,25,66,0.714285714285714
"8981",7,25,66,1
"8982",1,25,47,0.6
"8983",2,25,47,0.5
"8984",3,25,47,0.75
"8985",4,25,47,1
"8986",5,25,47,1
"8987",6,25,47,0.75
"8988",7,25,47,0.4
"8989",1,25,19,0.6
"8990",2,25,19,0.5
"8991",3,25,19,0.75
"8992",4,25,19,0.25
"8993",5,25,19,0.4
"8994",6,25,19,0.25
"8995",7,25,19,0.285714285714286
"8996",1,25,27,0.6
"8997",2,25,27,0.181818181818182
"8998",3,25,27,0.2
"8999",4,25,27,0.25
"9000",5,25,27,0.125
"9001",6,25,27,0.6
"9002",7,25,27,0
"9003",1,25,26,0.285714285714286
"9004",2,25,26,0.4
"9005",3,25,26,0.125
"9006",4,25,26,0.3
"9007",5,25,26,0.222222222222222
"9008",6,25,26,0.111111111111111
"9009",7,25,26,0.25
"9010",1,25,62,0.4
"9011",2,25,62,0.25
"9012",3,25,62,0
"9013",4,25,62,0.75
"9014",5,25,62,0.2
"9015",6,25,62,0.166666666666667
"9016",7,25,62,0.2
"9017",1,25,68,0.5
"9018",2,25,68,0.5
"9019",3,25,68,0.75
"9020",4,25,68,0.5
"9021",5,25,68,1
"9022",6,25,68,1
"9023",7,25,68,0.25
"9024",1,25,42,0.6
"9025",2,25,42,0.75
"9026",3,25,42,0.5
"9027",4,25,42,0.75
"9028",5,25,42,0.5
"9029",6,25,42,0.5
"9030",7,25,42,0.75
"9031",1,25,12,0
"9032",2,25,12,0.142857142857143
"9033",3,25,12,0
"9034",4,25,12,0.4
"9035",5,25,12,0.125
"9036",6,25,12,0.125
"9037",7,25,12,0.25
"9038",1,25,69,0
"9039",2,25,69,0.6
"9040",3,25,69,0.166666666666667
"9041",4,25,69,0.5
"9042",5,25,69,0.5
"9043",6,25,69,0.5
"9044",7,25,69,0.5
"9045",1,25,73,0.4
"9046",2,25,73,0.5
"9047",3,25,73,0.125
"9048",4,25,73,0.75
"9049",5,25,73,0.2
"9050",6,25,73,0.75
"9051",7,25,73,0.4
"9052",1,25,44,0.75
"9053",2,25,44,0.75
"9054",3,25,44,0.25
"9055",4,25,44,0.25
"9056",5,25,44,0.5
"9057",6,25,44,0.2
"9058",7,25,44,0.75
"9059",1,25,10,0.25
"9060",2,25,10,0.5
"9061",3,25,10,0.5
"9062",4,25,10,0.2
"9063",5,25,10,0.5
"9064",6,25,10,0
"9065",7,25,10,0
"9066",1,25,41,0.6
"9067",2,25,41,0.4
"9068",3,25,41,0.4
"9069",4,25,41,0.5
"9070",5,25,41,1
"9071",6,25,41,0.5
"9072",7,25,41,0.166666666666667
"9073",1,25,70,0.4
"9074",2,25,70,0.5
"9075",3,25,70,0.4
"9076",4,25,70,0.5
"9077",5,25,70,0.25
"9078",6,25,70,0.75
"9079",7,25,70,0.8
"9080",1,25,48,0.2
"9081",2,25,48,1
"9082",3,25,48,0.75
"9083",4,25,48,0.75
"9084",5,25,48,0.5
"9085",6,25,48,0.75
"9086",7,25,48,0.5
"9087",1,25,8,0.142857142857143
"9088",2,25,8,0.3
"9089",3,25,8,0
"9090",4,25,8,0
"9091",5,25,8,0.166666666666667
"9092",6,25,8,0.166666666666667
"9093",7,25,8,0.166666666666667
"9094",1,25,9,0.285714285714286
"9095",2,25,9,0.333333333333333
"9096",3,25,9,0
"9097",4,25,9,0
"9098",5,25,9,0.5
"9099",6,25,9,0.25
"9100",7,25,9,0.25
"9101",1,25,20,0.857142857142857
"9102",2,25,20,0.428571428571429
"9103",3,25,20,0
"9104",4,25,20,0.25
"9105",5,25,20,0.5
"9106",6,25,20,0
"9107",7,25,20,0
"9108",1,25,17,0.5
"9109",2,25,17,0
"9110",3,25,17,0.166666666666667
"9111",4,25,17,0.25
"9112",5,25,17,0.4
"9113",6,25,17,0.333333333333333
"9114",7,25,17,0.5
"9115",1,25,51,0
"9116",2,25,51,0.25
"9117",3,25,51,0
"9118",4,25,51,0.6
"9119",5,25,51,1
"9120",6,25,51,0.5
"9121",7,25,51,0.5
"9122",1,25,55,0.142857142857143
"9123",2,25,55,0.125
"9124",3,25,55,0.333333333333333
"9125",4,25,55,0.125
"9126",5,25,55,0
"9127",6,25,55,0.166666666666667
"9128",7,25,55,0.4
"9129",1,25,64,0.5
"9130",2,25,64,0.6
"9131",3,25,64,0.833333333333333
"9132",4,25,64,0.555555555555556
"9133",5,25,64,0.8
"9134",6,25,64,0.5
"9135",7,25,64,0.5
"9136",1,25,72,0.25
"9137",2,25,72,0.6
"9138",3,25,72,0.25
"9139",4,25,72,0.5
"9140",5,25,72,0.75
"9141",6,25,72,0.375
"9142",7,25,72,1
"9143",1,25,43,0.25
"9144",2,25,43,0.75
"9145",3,25,43,0.25
"9146",4,25,43,0.428571428571429
"9147",5,25,43,0.2
"9148",6,25,43,0.25
"9149",7,25,43,0.142857142857143
"9150",1,25,1,0.5
"9151",2,25,1,0.4
"9152",3,25,1,0.2
"9153",4,25,1,0.166666666666667
"9154",5,25,1,0.333333333333333
"9155",6,25,1,0.4
"9156",7,25,1,0.5
"9157",1,25,18,0.142857142857143
"9158",2,25,18,0.375
"9159",3,25,18,0.25
"9160",4,25,18,0.5
"9161",5,25,18,0.25
"9162",6,25,18,0.25
"9163",7,25,18,0.6
"9164",1,25,53,0.285714285714286
"9165",2,25,53,0.5
"9166",3,25,53,0.25
"9167",4,25,53,0.333333333333333
"9168",5,25,53,0.75
"9169",6,25,53,0.5
"9170",7,25,53,0.4
"9171",1,25,52,0.6
"9172",2,25,52,0.571428571428571
"9173",3,25,52,0.571428571428571
"9174",4,25,52,0.2
"9175",5,25,52,0.5
"9176",6,25,52,0.6
"9177",7,25,52,0.5
"9178",1,25,2,0
"9179",2,25,2,0.0769230769230769
"9180",3,25,2,0.142857142857143
"9181",4,25,2,0
"9182",5,25,2,0.5
"9183",6,25,2,0.75
"9184",7,25,2,0
"9185",1,25,61,0.25
"9186",2,25,61,0.285714285714286
"9187",3,25,61,0
"9188",4,25,61,0.428571428571429
"9189",5,25,61,0.5
"9190",6,25,61,0.333333333333333
"9191",7,25,61,0.4
"9192",1,25,74,0.8
"9193",2,25,74,0.25
"9194",3,25,74,0.571428571428571
"9195",4,25,74,0.5
"9196",5,25,74,0.25
"9197",6,25,74,0.75
"9198",7,25,74,1
"9199",1,25,63,0.272727272727273
"9200",2,25,63,0.454545454545455
"9201",3,25,63,0.454545454545455
"9202",4,25,63,0.333333333333333
"9203",5,25,63,0.375
"9204",6,25,63,0.571428571428571
"9205",7,25,63,1
"9206",1,25,57,0.75
"9207",2,25,57,0.25
"9208",3,25,57,0.5
"9209",4,25,57,0.75
"9210",5,25,57,0.25
"9211",6,25,57,0.8
"9212",7,25,57,0.5
"9213",1,25,71,1
"9214",2,25,71,0.5
"9215",3,25,71,0.857142857142857
"9216",4,25,71,0.75
"9217",5,25,71,0.6
"9218",6,25,71,0.4
"9219",7,25,71,0.2
"9220",1,25,56,0.3
"9221",2,25,56,0.111111111111111
"9222",3,25,56,0.833333333333333
"9223",4,25,56,0.428571428571429
"9224",5,25,56,0.5
"9225",6,25,56,0.3
"9226",7,25,56,0.142857142857143
"9227",1,25,15,0.333333333333333
"9228",2,25,15,0
"9229",3,25,15,0.214285714285714
"9230",4,25,15,0.285714285714286
"9231",5,25,15,0.428571428571429
"9232",6,25,15,0.333333333333333
"9233",7,25,15,0.5
"9234",1,25,13,0.333333333333333
"9235",2,25,13,0.25
"9236",3,25,13,0.6
"9237",4,25,13,0.4
"9238",5,25,13,0.5
"9239",6,25,13,0.5
"9240",7,25,13,0.5
"9241",1,25,65,0.6
"9242",2,25,65,0.333333333333333
"9243",3,25,65,0.666666666666667
"9244",4,25,65,0.4
"9245",5,25,65,0.6
"9246",6,25,65,1
"9247",7,25,65,0.75
"9248",1,25,11,0.25
"9249",2,25,11,0.222222222222222
"9250",3,25,11,0.75
"9251",4,25,11,0.25
"9252",5,25,11,0.5
"9253",6,25,11,0.25
"9254",7,25,11,0.333333333333333
"9255",1,25,45,0.4
"9256",2,25,45,0.5
"9257",3,25,45,0.833333333333333
"9258",4,25,45,0.5
"9259",5,25,45,0.4
"9260",6,25,45,0.5
"9261",7,25,45,0.4
"9262",1,25,54,0
"9263",2,25,54,0.222222222222222
"9264",3,25,54,0.5
"9265",4,25,54,0.333333333333333
"9266",5,25,54,0.8
"9267",6,25,54,0.666666666666667
"9268",7,25,54,0.666666666666667
"9269",1,25,3,0
"9270",2,25,3,0
"9271",3,25,3,0.142857142857143
"9272",4,25,3,0
"9273",5,25,3,0
"9274",6,25,3,0.111111111111111
"9275",7,25,3,0
"9276",1,25,49,0
"9277",2,25,49,0
"9278",3,25,49,0.75
"9279",4,25,49,0.6
"9280",5,25,49,0.75
"9281",6,25,49,0.857142857142857
"9282",7,25,49,1
"9283",1,20,24,0.75
"9284",2,20,24,0.5
"9285",3,20,24,0.4
"9286",4,20,24,0.5
"9287",5,20,24,0.5
"9288",6,20,24,0.75
"9289",7,20,24,0.25
"9290",1,20,7,0.2
"9291",2,20,7,0.125
"9292",3,20,7,0.5
"9293",4,20,7,0.5
"9294",5,20,7,0.75
"9295",6,20,7,0.75
"9296",7,20,7,1
"9297",1,20,40,0.333333333333333
"9298",2,20,40,0.714285714285714
"9299",3,20,40,0.375
"9300",4,20,40,0.5
"9301",5,20,40,0.333333333333333
"9302",6,20,40,0.625
"9303",7,20,40,0.833333333333333
"9304",1,20,67,0.5
"9305",2,20,67,0.75
"9306",3,20,67,0.875
"9307",4,20,67,0.4
"9308",5,20,67,0.75
"9309",6,20,67,0.5
"9310",7,20,67,1
"9311",1,20,50,0.75
"9312",2,20,50,0.75
"9313",3,20,50,0.5
"9314",4,20,50,0.75
"9315",5,20,50,0.75
"9316",6,20,50,0.75
"9317",7,20,50,1
"9318",1,20,6,0.166666666666667
"9319",2,20,6,0.142857142857143
"9320",3,20,6,0.25
"9321",4,20,6,0.6
"9322",5,20,6,0.428571428571429
"9323",6,20,6,0.5
"9324",7,20,6,0.5
"9325",1,20,58,0.4
"9326",2,20,58,0.6
"9327",3,20,58,1
"9328",4,20,58,1
"9329",5,20,58,1
"9330",6,20,58,0.75
"9331",7,20,58,0.75
"9332",1,20,66,0.666666666666667
"9333",2,20,66,0.6
"9334",3,20,66,0.666666666666667
"9335",4,20,66,0.8
"9336",5,20,66,0.25
"9337",6,20,66,0.857142857142857
"9338",7,20,66,1
"9339",1,20,47,0.8
"9340",2,20,47,1
"9341",3,20,47,1
"9342",4,20,47,1
"9343",5,20,47,0.75
"9344",6,20,47,0.75
"9345",7,20,47,1
"9346",1,20,19,0.4
"9347",2,20,19,0.5
"9348",3,20,19,0.5
"9349",4,20,19,0.5
"9350",5,20,19,0.4
"9351",6,20,19,0.25
"9352",7,20,19,0.428571428571429
"9353",1,20,27,0.6
"9354",2,20,27,0.181818181818182
"9355",3,20,27,0.8
"9356",4,20,27,0.5
"9357",5,20,27,0.375
"9358",6,20,27,0.8
"9359",7,20,27,0.333333333333333
"9360",1,20,26,0.571428571428571
"9361",2,20,26,0.4
"9362",3,20,26,0.375
"9363",4,20,26,0.3
"9364",5,20,26,0.333333333333333
"9365",6,20,26,0.222222222222222
"9366",7,20,26,0.25
"9367",1,20,62,0.4
"9368",2,20,62,0
"9369",3,20,62,0
"9370",4,20,62,1
"9371",5,20,62,0.6
"9372",6,20,62,0.333333333333333
"9373",7,20,62,0.6
"9374",1,20,68,0.5
"9375",2,20,68,0.5
"9376",3,20,68,0.75
"9377",4,20,68,0.75
"9378",5,20,68,1
"9379",6,20,68,1
"9380",7,20,68,0.5
"9381",1,20,42,0.8
"9382",2,20,42,1
"9383",3,20,42,0.75
"9384",4,20,42,0.75
"9385",5,20,42,0.75
"9386",6,20,42,0.75
"9387",7,20,42,0.25
"9388",1,20,12,0.25
"9389",2,20,12,0.428571428571429
"9390",3,20,12,0.1
"9391",4,20,12,0.4
"9392",5,20,12,0.375
"9393",6,20,12,0.25
"9394",7,20,12,0.75
"9395",1,20,69,0.166666666666667
"9396",2,20,69,1
"9397",3,20,69,0.166666666666667
"9398",4,20,69,0.75
"9399",5,20,69,0.5
"9400",6,20,69,0.5
"9401",7,20,69,0.75
"9402",1,20,73,0.2
"9403",2,20,73,0.75
"9404",3,20,73,0.375
"9405",4,20,73,1
"9406",5,20,73,0.4
"9407",6,20,73,0.25
"9408",7,20,73,0.6
"9409",1,20,44,1
"9410",2,20,44,0.75
"9411",3,20,44,0.75
"9412",4,20,44,1
"9413",5,20,44,0.75
"9414",6,20,44,0.2
"9415",7,20,44,1
"9416",1,20,10,0.125
"9417",2,20,10,0.75
"9418",3,20,10,0.5
"9419",4,20,10,0.8
"9420",5,20,10,0.75
"9421",6,20,10,0.5
"9422",7,20,10,0.25
"9423",1,20,41,0.8
"9424",2,20,41,0.2
"9425",3,20,41,0.4
"9426",4,20,41,0.75
"9427",5,20,41,1
"9428",6,20,41,0.25
"9429",7,20,41,0.166666666666667
"9430",1,20,70,0.6
"9431",2,20,70,0.75
"9432",3,20,70,0.4
"9433",4,20,70,0.75
"9434",5,20,70,0.25
"9435",6,20,70,0.75
"9436",7,20,70,1
"9437",1,20,48,0.4
"9438",2,20,48,1
"9439",3,20,48,1
"9440",4,20,48,1
"9441",5,20,48,0.75
"9442",6,20,48,0.5
"9443",7,20,48,1
"9444",1,20,8,0.285714285714286
"9445",2,20,8,0.4
"9446",3,20,8,0.375
"9447",4,20,8,0.142857142857143
"9448",5,20,8,0.166666666666667
"9449",6,20,8,0.166666666666667
"9450",7,20,8,0.333333333333333
"9451",1,20,9,0.285714285714286
"9452",2,20,9,0.5
"9453",3,20,9,0.142857142857143
"9454",4,20,9,0.666666666666667
"9455",5,20,9,0.5
"9456",6,20,9,0.5
"9457",7,20,9,0.5
"9458",1,20,25,0.428571428571429
"9459",2,20,25,0.333333333333333
"9460",3,20,25,0.285714285714286
"9461",4,20,25,0.166666666666667
"9462",5,20,25,0.4
"9463",6,20,25,0.571428571428571
"9464",7,20,25,0.6
"9465",1,20,17,0.833333333333333
"9466",2,20,17,0.4
"9467",3,20,17,0.166666666666667
"9468",4,20,17,0.25
"9469",5,20,17,0.4
"9470",6,20,17,0.666666666666667
"9471",7,20,17,0.5
"9472",1,20,51,0
"9473",2,20,51,0.125
"9474",3,20,51,0.142857142857143
"9475",4,20,51,0.8
"9476",5,20,51,1
"9477",6,20,51,0.75
"9478",7,20,51,1
"9479",1,20,55,0.142857142857143
"9480",2,20,55,0.25
"9481",3,20,55,0.444444444444444
"9482",4,20,55,0.25
"9483",5,20,55,0.333333333333333
"9484",6,20,55,0.5
"9485",7,20,55,0.6
"9486",1,20,64,0.75
"9487",2,20,64,0.8
"9488",3,20,64,0.833333333333333
"9489",4,20,64,0.444444444444444
"9490",5,20,64,0.6
"9491",6,20,64,0.75
"9492",7,20,64,1
"9493",1,20,72,0.75
"9494",2,20,72,0.6
"9495",3,20,72,0.5
"9496",4,20,72,0.5
"9497",5,20,72,1
"9498",6,20,72,0.5
"9499",7,20,72,1
"9500",1,20,43,0.75
"9501",2,20,43,0.75
"9502",3,20,43,0.5
"9503",4,20,43,0.285714285714286
"9504",5,20,43,1
"9505",6,20,43,0.125
"9506",7,20,43,0.571428571428571
"9507",1,20,1,1
"9508",2,20,1,0.4
"9509",3,20,1,0.4
"9510",4,20,1,0.5
"9511",5,20,1,0.333333333333333
"9512",6,20,1,0.4
"9513",7,20,1,0.5
"9514",1,20,18,0.142857142857143
"9515",2,20,18,0.625
"9516",3,20,18,0.25
"9517",4,20,18,0.75
"9518",5,20,18,0.75
"9519",6,20,18,0.25
"9520",7,20,18,0.6
"9521",1,20,53,0.428571428571429
"9522",2,20,53,0.5
"9523",3,20,53,0.25
"9524",4,20,53,0.333333333333333
"9525",5,20,53,1
"9526",6,20,53,0.75
"9527",7,20,53,0.6
"9528",1,20,52,0.6
"9529",2,20,52,0.571428571428571
"9530",3,20,52,0.428571428571429
"9531",4,20,52,0.2
"9532",5,20,52,0.5
"9533",6,20,52,0.6
"9534",7,20,52,0.5
"9535",1,20,2,0.142857142857143
"9536",2,20,2,0.0769230769230769
"9537",3,20,2,0.142857142857143
"9538",4,20,2,0.333333333333333
"9539",5,20,2,0.5
"9540",6,20,2,0.75
"9541",7,20,2,0.166666666666667
"9542",1,20,61,0.125
"9543",2,20,61,0.571428571428571
"9544",3,20,61,0
"9545",4,20,61,0.571428571428571
"9546",5,20,61,0.571428571428571
"9547",6,20,61,0.666666666666667
"9548",7,20,61,0.6
"9549",1,20,74,0.8
"9550",2,20,74,0.75
"9551",3,20,74,0.714285714285714
"9552",4,20,74,0.75
"9553",5,20,74,0.25
"9554",6,20,74,1
"9555",7,20,74,1
"9556",1,20,63,0.363636363636364
"9557",2,20,63,0.454545454545455
"9558",3,20,63,0.363636363636364
"9559",4,20,63,0.333333333333333
"9560",5,20,63,0.5
"9561",6,20,63,0.428571428571429
"9562",7,20,63,0.833333333333333
"9563",1,20,57,0.75
"9564",2,20,57,0.5
"9565",3,20,57,0.5
"9566",4,20,57,0.75
"9567",5,20,57,0.25
"9568",6,20,57,0.8
"9569",7,20,57,0.75
"9570",1,20,71,1
"9571",2,20,71,0.75
"9572",3,20,71,0.571428571428571
"9573",4,20,71,0.75
"9574",5,20,71,0.6
"9575",6,20,71,0.6
"9576",7,20,71,0.4
"9577",1,20,56,0.1
"9578",2,20,56,0.333333333333333
"9579",3,20,56,0.666666666666667
"9580",4,20,56,0.714285714285714
"9581",5,20,56,0.5
"9582",6,20,56,0.4
"9583",7,20,56,0.142857142857143
"9584",1,20,15,0.555555555555556
"9585",2,20,15,0
"9586",3,20,15,0.428571428571429
"9587",4,20,15,0.285714285714286
"9588",5,20,15,0.285714285714286
"9589",6,20,15,0.5
"9590",7,20,15,0.5
"9591",1,20,13,0.222222222222222
"9592",2,20,13,0.5
"9593",3,20,13,0.6
"9594",4,20,13,0.6
"9595",5,20,13,0.75
"9596",6,20,13,0.5
"9597",7,20,13,0.5
"9598",1,20,65,0.8
"9599",2,20,65,0.5
"9600",3,20,65,0.833333333333333
"9601",4,20,65,0.2
"9602",5,20,65,0.8
"9603",6,20,65,1
"9604",7,20,65,1
"9605",1,20,11,0.5
"9606",2,20,11,0.333333333333333
"9607",3,20,11,0.75
"9608",4,20,11,0.5
"9609",5,20,11,0.5
"9610",6,20,11,0.5
"9611",7,20,11,0.666666666666667
"9612",1,20,45,0.4
"9613",2,20,45,0.333333333333333
"9614",3,20,45,0.5
"9615",4,20,45,0.5
"9616",5,20,45,0.6
"9617",6,20,45,0.5
"9618",7,20,45,0.6
"9619",1,20,54,0.285714285714286
"9620",2,20,54,0.333333333333333
"9621",3,20,54,0.5
"9622",4,20,54,0.333333333333333
"9623",5,20,54,0.8
"9624",6,20,54,0.333333333333333
"9625",7,20,54,0.666666666666667
"9626",1,20,3,0
"9627",2,20,3,0
"9628",3,20,3,0.142857142857143
"9629",4,20,3,0
"9630",5,20,3,0.142857142857143
"9631",6,20,3,0.111111111111111
"9632",7,20,3,0
"9633",1,20,49,0
"9634",2,20,49,0
"9635",3,20,49,1
"9636",4,20,49,0.6
"9637",5,20,49,0.75
"9638",6,20,49,0.571428571428571
"9639",7,20,49,0.75
"9640",1,17,24,0
"9641",2,17,24,0
"9642",3,17,24,0
"9643",4,17,24,0.25
"9644",5,17,24,0.25
"9645",6,17,24,0
"9646",7,17,24,0
"9647",1,17,7,0.2
"9648",2,17,7,0
"9649",3,17,7,0.25
"9650",4,17,7,0
"9651",5,17,7,0.25
"9652",6,17,7,0
"9653",7,17,7,0.4
"9654",1,17,40,0.333333333333333
"9655",2,17,40,0.142857142857143
"9656",3,17,40,0.625
"9657",4,17,40,0.333333333333333
"9658",5,17,40,0.333333333333333
"9659",6,17,40,0.25
"9660",7,17,40,0
"9661",1,17,67,0.25
"9662",2,17,67,0.25
"9663",3,17,67,0.375
"9664",4,17,67,0.2
"9665",5,17,67,0.5
"9666",6,17,67,0.5
"9667",7,17,67,0.25
"9668",1,17,50,0.25
"9669",2,17,50,0
"9670",3,17,50,0.333333333333333
"9671",4,17,50,0.5
"9672",5,17,50,0.25
"9673",6,17,50,0.75
"9674",7,17,50,0.5
"9675",1,17,6,0.333333333333333
"9676",2,17,6,0.142857142857143
"9677",3,17,6,0.125
"9678",4,17,6,0.6
"9679",5,17,6,0
"9680",6,17,6,0.25
"9681",7,17,6,0.5
"9682",1,17,58,0.2
"9683",2,17,58,0
"9684",3,17,58,0.5
"9685",4,17,58,0.25
"9686",5,17,58,0.25
"9687",6,17,58,0
"9688",7,17,58,0.5
"9689",1,17,66,0
"9690",2,17,66,0.4
"9691",3,17,66,0.166666666666667
"9692",4,17,66,0.2
"9693",5,17,66,0.25
"9694",6,17,66,0
"9695",7,17,66,0.2
"9696",1,17,47,0.4
"9697",2,17,47,0
"9698",3,17,47,0.5
"9699",4,17,47,0.5
"9700",5,17,47,0.25
"9701",6,17,47,0.5
"9702",7,17,47,0
"9703",1,17,19,0.2
"9704",2,17,19,0.25
"9705",3,17,19,0.25
"9706",4,17,19,0.25
"9707",5,17,19,0.2
"9708",6,17,19,0.25
"9709",7,17,19,0.285714285714286
"9710",1,17,27,0.2
"9711",2,17,27,0.272727272727273
"9712",3,17,27,0.4
"9713",4,17,27,0.5
"9714",5,17,27,0.125
"9715",6,17,27,0.6
"9716",7,17,27,0
"9717",1,17,26,0.285714285714286
"9718",2,17,26,0.2
"9719",3,17,26,0.25
"9720",4,17,26,0.2
"9721",5,17,26,0.111111111111111
"9722",6,17,26,0.333333333333333
"9723",7,17,26,0.25
"9724",1,17,62,0.2
"9725",2,17,62,0
"9726",3,17,62,0
"9727",4,17,62,0.5
"9728",5,17,62,0.6
"9729",6,17,62,0.166666666666667
"9730",7,17,62,0.2
"9731",1,17,68,0.25
"9732",2,17,68,0.5
"9733",3,17,68,0.5
"9734",4,17,68,0.25
"9735",5,17,68,0.25
"9736",6,17,68,0.25
"9737",7,17,68,0.25
"9738",1,17,42,0.2
"9739",2,17,42,0
"9740",3,17,42,0.25
"9741",4,17,42,0.5
"9742",5,17,42,0.5
"9743",6,17,42,0.25
"9744",7,17,42,0.25
"9745",1,17,12,0
"9746",2,17,12,0.142857142857143
"9747",3,17,12,0
"9748",4,17,12,0.2
"9749",5,17,12,0.375
"9750",6,17,12,0.25
"9751",7,17,12,0.25
"9752",1,17,69,0.166666666666667
"9753",2,17,69,0.4
"9754",3,17,69,0.166666666666667
"9755",4,17,69,0.25
"9756",5,17,69,0.25
"9757",6,17,69,0.25
"9758",7,17,69,0.75
"9759",1,17,73,0
"9760",2,17,73,0.25
"9761",3,17,73,0.25
"9762",4,17,73,0.75
"9763",5,17,73,0.2
"9764",6,17,73,0.25
"9765",7,17,73,0
"9766",1,17,44,0.5
"9767",2,17,44,0.25
"9768",3,17,44,0.25
"9769",4,17,44,0.25
"9770",5,17,44,0.5
"9771",6,17,44,0.2
"9772",7,17,44,0.25
"9773",1,17,10,0.125
"9774",2,17,10,0.25
"9775",3,17,10,0.25
"9776",4,17,10,0.4
"9777",5,17,10,0
"9778",6,17,10,0
"9779",7,17,10,0.25
"9780",1,17,41,0.4
"9781",2,17,41,0.6
"9782",3,17,41,0.4
"9783",4,17,41,0.75
"9784",5,17,41,0.5
"9785",6,17,41,0.5
"9786",7,17,41,0.333333333333333
"9787",1,17,70,0.4
"9788",2,17,70,0.25
"9789",3,17,70,0.4
"9790",4,17,70,0
"9791",5,17,70,0.25
"9792",6,17,70,0.75
"9793",7,17,70,0.4
"9794",1,17,48,0.2
"9795",2,17,48,0.75
"9796",3,17,48,0.75
"9797",4,17,48,0.75
"9798",5,17,48,0.5
"9799",6,17,48,0.25
"9800",7,17,48,0.75
"9801",1,17,8,0.238095238095238
"9802",2,17,8,0.2
"9803",3,17,8,0.375
"9804",4,17,8,0
"9805",5,17,8,0.166666666666667
"9806",6,17,8,0.166666666666667
"9807",7,17,8,0
"9808",1,17,9,0.142857142857143
"9809",2,17,9,0.333333333333333
"9810",3,17,9,0
"9811",4,17,9,0
"9812",5,17,9,0
"9813",6,17,9,0.25
"9814",7,17,9,0.25
"9815",1,17,25,0.142857142857143
"9816",2,17,25,0.333333333333333
"9817",3,17,25,0.428571428571429
"9818",4,17,25,0
"9819",5,17,25,0.6
"9820",6,17,25,0.571428571428571
"9821",7,17,25,0.2
"9822",1,17,20,0.142857142857143
"9823",2,17,20,0.142857142857143
"9824",3,17,20,0
"9825",4,17,20,0
"9826",5,17,20,0
"9827",6,17,20,0
"9828",7,17,20,0
"9829",1,17,51,0
"9830",2,17,51,0.125
"9831",3,17,51,0.142857142857143
"9832",4,17,51,0.4
"9833",5,17,51,0
"9834",6,17,51,0.25
"9835",7,17,51,0.25
"9836",1,17,55,0.142857142857143
"9837",2,17,55,0
"9838",3,17,55,0.555555555555556
"9839",4,17,55,0.375
"9840",5,17,55,0
"9841",6,17,55,0.166666666666667
"9842",7,17,55,0
"9843",1,17,64,0
"9844",2,17,64,0.2
"9845",3,17,64,0.333333333333333
"9846",4,17,64,0.333333333333333
"9847",5,17,64,0.6
"9848",6,17,64,0.25
"9849",7,17,64,0.25
"9850",1,17,72,0
"9851",2,17,72,0.2
"9852",3,17,72,0.5
"9853",4,17,72,0.5
"9854",5,17,72,0.25
"9855",6,17,72,0.125
"9856",7,17,72,0.5
"9857",1,17,43,0.5
"9858",2,17,43,0.5
"9859",3,17,43,0.25
"9860",4,17,43,0.428571428571429
"9861",5,17,43,0.4
"9862",6,17,43,0.25
"9863",7,17,43,0.428571428571429
"9864",1,17,1,0.75
"9865",2,17,1,0.2
"9866",3,17,1,0.4
"9867",4,17,1,0.166666666666667
"9868",5,17,1,0.333333333333333
"9869",6,17,1,0.2
"9870",7,17,1,0.5
"9871",1,17,18,0.142857142857143
"9872",2,17,18,0.375
"9873",3,17,18,0.25
"9874",4,17,18,0.25
"9875",5,17,18,0.25
"9876",6,17,18,0.25
"9877",7,17,18,0.6
"9878",1,17,53,0.285714285714286
"9879",2,17,53,0.75
"9880",3,17,53,0.25
"9881",4,17,53,0.333333333333333
"9882",5,17,53,0.25
"9883",6,17,53,0
"9884",7,17,53,0.2
"9885",1,17,52,0.8
"9886",2,17,52,0.428571428571429
"9887",3,17,52,0.428571428571429
"9888",4,17,52,0.2
"9889",5,17,52,0.25
"9890",6,17,52,0
"9891",7,17,52,0.75
"9892",1,17,2,0
"9893",2,17,2,0
"9894",3,17,2,0
"9895",4,17,2,0.166666666666667
"9896",5,17,2,0.5
"9897",6,17,2,0.75
"9898",7,17,2,0.166666666666667
"9899",1,17,61,0.125
"9900",2,17,61,0.142857142857143
"9901",3,17,61,0
"9902",4,17,61,0.285714285714286
"9903",5,17,61,0.428571428571429
"9904",6,17,61,0.333333333333333
"9905",7,17,61,0.2
"9906",1,17,74,0.4
"9907",2,17,74,0
"9908",3,17,74,0.428571428571429
"9909",4,17,74,0.25
"9910",5,17,74,0
"9911",6,17,74,0.25
"9912",7,17,74,0.25
"9913",1,17,63,0.454545454545455
"9914",2,17,63,0.363636363636364
"9915",3,17,63,0.272727272727273
"9916",4,17,63,0.222222222222222
"9917",5,17,63,0.25
"9918",6,17,63,0.285714285714286
"9919",7,17,63,0.166666666666667
"9920",1,17,57,0.25
"9921",2,17,57,0.25
"9922",3,17,57,0.25
"9923",4,17,57,0.75
"9924",5,17,57,0.25
"9925",6,17,57,0.6
"9926",7,17,57,0.5
"9927",1,17,71,0.5
"9928",2,17,71,0.5
"9929",3,17,71,0.428571428571429
"9930",4,17,71,0.75
"9931",5,17,71,0.2
"9932",6,17,71,0.2
"9933",7,17,71,0
"9934",1,17,56,0.2
"9935",2,17,56,0.111111111111111
